Time,Date,Plot
15:22:46,7/19/24,83
15:22:47,7/19/24,30
15:22:47,7/19/24,30
15:22:47,7/19/24,-24
15:22:47,7/19/24,2
15:22:47,7/19/24,130
15:22:48,7/19/24,-5
15:22:48,7/19/24,-41
15:22:48,7/19/24,100
15:22:48,7/19/24,-64
15:22:48,7/19/24,-35
15:22:49,7/19/24,-26
15:22:49,7/19/24,-4
15:22:49,7/19/24,17
15:22:49,7/19/24,30
15:22:49,7/19/24,25
15:22:50,7/19/24,21
15:22:50,7/19/24,-22
15:22:50,7/19/24,92
15:22:50,7/19/24,13
15:22:50,7/19/24,-7
15:22:51,7/19/24,-11
15:22:51,7/19/24,80
15:22:51,7/19/24,-18
15:22:51,7/19/24,-19
15:22:51,7/19/24,95
15:22:52,7/19/24,46
15:22:52,7/19/24,-86
15:22:52,7/19/24,-107
15:22:52,7/19/24,72
15:22:52,7/19/24,11
15:22:53,7/19/24,-22
15:22:53,7/19/24,-9
15:22:53,7/19/24,73
15:22:53,7/19/24,136
15:22:53,7/19/24,45
15:22:54,7/19/24,140
15:22:54,7/19/24,-9
15:22:54,7/19/24,29
15:22:54,7/19/24,16
15:22:54,7/19/24,61
15:22:55,7/19/24,-17
15:22:55,7/19/24,126
15:22:55,7/19/24,110
15:22:55,7/19/24,68
15:22:55,7/19/24,38
15:22:56,7/19/24,1
15:22:56,7/19/24,1
15:22:56,7/19/24,55
15:22:56,7/19/24,17
15:22:56,7/19/24,-48
15:22:57,7/19/24,-26
15:22:57,7/19/24,67
15:22:57,7/19/24,-39
15:22:57,7/19/24,71
15:22:57,7/19/24,-18
15:22:58,7/19/24,142
15:22:58,7/19/24,47
15:22:58,7/19/24,-37
15:22:58,7/19/24,57
15:22:58,7/19/24,61
15:22:59,7/19/24,23
15:22:59,7/19/24,8
15:22:59,7/19/24,75
15:22:59,7/19/24,22
15:22:59,7/19/24,1
15:23:00,7/19/24,36
15:23:00,7/19/24,120
15:23:00,7/19/24,55
15:23:00,7/19/24,90
15:23:00,7/19/24,37
15:23:01,7/19/24,28
15:23:01,7/19/24,81
15:23:01,7/19/24,62
15:23:01,7/19/24,40
15:23:01,7/19/24,29
15:23:02,7/19/24,46
15:23:02,7/19/24,-10
15:23:02,7/19/24,43
15:23:02,7/19/24,6
15:23:02,7/19/24,-37
15:23:03,7/19/24,-20
15:23:03,7/19/24,-3
15:23:03,7/19/24,15
15:23:03,7/19/24,-15
15:23:03,7/19/24,-10
15:23:04,7/19/24,23
15:23:04,7/19/24,16
15:23:04,7/19/24,51
15:23:04,7/19/24,33
15:23:04,7/19/24,75
15:23:05,7/19/24,-46
15:23:05,7/19/24,46
15:23:05,7/19/24,20
15:23:05,7/19/24,128
15:23:05,7/19/24,54
15:23:06,7/19/24,123
15:23:06,7/19/24,16
15:23:06,7/19/24,79
15:23:06,7/19/24,-21
15:23:06,7/19/24,70
15:23:07,7/19/24,36
15:23:07,7/19/24,65
15:23:07,7/19/24,-36
15:23:07,7/19/24,60
15:23:07,7/19/24,102
15:23:08,7/19/24,57
15:23:08,7/19/24,-8
15:23:08,7/19/24,76
15:23:08,7/19/24,84
15:23:08,7/19/24,-2
15:23:09,7/19/24,74
15:23:09,7/19/24,92
15:23:09,7/19/24,-9
15:23:09,7/19/24,11
15:23:09,7/19/24,23
15:23:09,7/19/24,34
15:23:10,7/19/24,4
15:23:10,7/19/24,40
15:23:10,7/19/24,74
15:23:10,7/19/24,12
15:23:10,7/19/24,10
15:23:11,7/19/24,-6
15:23:11,7/19/24,23
15:23:11,7/19/24,34
15:23:11,7/19/24,43
15:23:12,7/19/24,-22
15:23:12,7/19/24,-6
15:23:12,7/19/24,7
15:23:12,7/19/24,4
15:23:12,7/19/24,63
15:23:13,7/19/24,10
15:23:13,7/19/24,5
15:23:13,7/19/24,54
15:23:13,7/19/24,51
15:23:13,7/19/24,8
15:23:14,7/19/24,-12
15:23:14,7/19/24,40
15:23:14,7/19/24,0
15:23:14,7/19/24,8
15:23:14,7/19/24,2
15:23:14,7/19/24,107
15:23:15,7/19/24,9
15:23:15,7/19/24,10
15:23:15,7/19/24,56
15:23:15,7/19/24,63
15:23:15,7/19/24,66
15:23:16,7/19/24,42
15:23:16,7/19/24,-4
15:23:16,7/19/24,74
15:23:16,7/19/24,12
15:23:17,7/19/24,50
15:23:17,7/19/24,-67
15:23:17,7/19/24,55
15:23:17,7/19/24,92
15:23:17,7/19/24,64
15:23:17,7/19/24,-10
15:23:18,7/19/24,49
15:23:18,7/19/24,-15
15:23:18,7/19/24,-60
15:23:18,7/19/24,98
15:23:19,7/19/24,-16
15:23:19,7/19/24,46
15:23:19,7/19/24,-64
15:23:19,7/19/24,4
15:23:19,7/19/24,7
15:23:20,7/19/24,90
15:23:20,7/19/24,73
15:23:20,7/19/24,16
15:23:20,7/19/24,68
15:23:20,7/19/24,114
15:23:20,7/19/24,79
15:23:21,7/19/24,41
15:23:21,7/19/24,40
15:23:21,7/19/24,96
15:23:21,7/19/24,101
15:23:21,7/19/24,111
15:23:22,7/19/24,53
15:23:22,7/19/24,50
15:23:22,7/19/24,-10
15:23:22,7/19/24,-35
15:23:22,7/19/24,73
15:23:23,7/19/24,57
15:23:23,7/19/24,-23
15:23:23,7/19/24,30
15:23:23,7/19/24,46
15:23:24,7/19/24,-42
15:23:24,7/19/24,94
15:23:24,7/19/24,26
15:23:24,7/19/24,33
15:23:24,7/19/24,40
15:23:24,7/19/24,45
15:23:25,7/19/24,76
15:23:25,7/19/24,75
15:23:25,7/19/24,-5
15:23:25,7/19/24,17
15:23:26,7/19/24,23
15:23:26,7/19/24,47
15:23:26,7/19/24,58
15:23:26,7/19/24,48
15:23:26,7/19/24,127
15:23:26,7/19/24,51
15:23:27,7/19/24,81
15:23:27,7/19/24,83
15:23:27,7/19/24,33
15:23:27,7/19/24,61
15:23:27,7/19/24,77
15:23:28,7/19/24,55
15:23:28,7/19/24,152
15:23:28,7/19/24,195
15:23:28,7/19/24,49
15:23:28,7/19/24,122
15:23:29,7/19/24,13
15:23:29,7/19/24,86
15:23:29,7/19/24,-13
15:23:29,7/19/24,72
15:23:29,7/19/24,82
15:23:30,7/19/24,12
15:23:30,7/19/24,120
15:23:30,7/19/24,63
15:23:30,7/19/24,28
15:23:30,7/19/24,52
15:23:31,7/19/24,-25
15:23:31,7/19/24,46
15:23:31,7/19/24,102
15:23:31,7/19/24,59
15:23:32,7/19/24,165
15:23:32,7/19/24,-24
15:23:32,7/19/24,75
15:23:32,7/19/24,-10
15:23:32,7/19/24,27
15:23:33,7/19/24,110
15:23:33,7/19/24,62
15:23:33,7/19/24,-24
15:23:33,7/19/24,-33
15:23:33,7/19/24,27
15:23:33,7/19/24,86
15:23:34,7/19/24,-20
15:23:34,7/19/24,22
15:23:34,7/19/24,18
15:23:34,7/19/24,57
15:23:34,7/19/24,-12
15:23:35,7/19/24,-2
15:23:35,7/19/24,15
15:23:35,7/19/24,161
15:23:35,7/19/24,37
15:23:36,7/19/24,-13
15:23:36,7/19/24,-4
15:23:36,7/19/24,57
15:23:36,7/19/24,58
15:23:36,7/19/24,52
15:23:36,7/19/24,61
15:23:37,7/19/24,43
15:23:37,7/19/24,29
15:23:37,7/19/24,99
15:23:37,7/19/24,-17
15:23:38,7/19/24,30
15:23:38,7/19/24,-17
15:23:38,7/19/24,69
15:23:38,7/19/24,13
15:23:38,7/19/24,24
15:23:39,7/19/24,-29
15:23:39,7/19/24,59
15:23:39,7/19/24,-22
15:23:39,7/19/24,30
15:23:39,7/19/24,17
15:23:39,7/19/24,58
15:23:40,7/19/24,150
15:23:40,7/19/24,50
15:23:40,7/19/24,67
15:23:40,7/19/24,-24
15:23:40,7/19/24,-9
15:23:41,7/19/24,63
15:23:41,7/19/24,-73
15:23:41,7/19/24,-25
15:23:41,7/19/24,-27
15:23:41,7/19/24,93
15:23:42,7/19/24,44
15:23:42,7/19/24,29
15:23:42,7/19/24,35
15:23:42,7/19/24,55
15:23:43,7/19/24,56
15:23:43,7/19/24,35
15:23:43,7/19/24,-27
15:23:43,7/19/24,88
15:23:43,7/19/24,19
15:23:43,7/19/24,133
15:23:44,7/19/24,23
15:23:44,7/19/24,19
15:23:44,7/19/24,16
15:23:44,7/19/24,118
15:23:45,7/19/24,-70
15:23:45,7/19/24,-3
15:23:45,7/19/24,74
15:23:45,7/19/24,38
15:23:45,7/19/24,34
15:23:45,7/19/24,11
15:23:46,7/19/24,115
15:23:46,7/19/24,85
15:23:46,7/19/24,52
15:23:46,7/19/24,60
15:23:46,7/19/24,-9
15:23:47,7/19/24,46
15:23:47,7/19/24,27
15:23:47,7/19/24,60
15:23:47,7/19/24,-75
15:23:47,7/19/24,30
15:23:48,7/19/24,55
15:23:48,7/19/24,-8
15:23:48,7/19/24,7
15:23:48,7/19/24,159
15:23:48,7/19/24,11
15:23:49,7/19/24,23
15:23:49,7/19/24,63
15:23:49,7/19/24,39
15:23:49,7/19/24,-56
15:23:49,7/19/24,37
15:23:50,7/19/24,49
15:23:50,7/19/24,64
15:23:50,7/19/24,15
15:23:50,7/19/24,53
15:23:50,7/19/24,54
15:23:51,7/19/24,76
15:23:51,7/19/24,88
15:23:51,7/19/24,-17
15:23:51,7/19/24,75
15:23:51,7/19/24,4
15:23:52,7/19/24,16
15:23:52,7/19/24,4
15:23:52,7/19/24,-8
15:23:52,7/19/24,3
15:23:52,7/19/24,-22
15:23:53,7/19/24,70
15:23:53,7/19/24,52
15:23:53,7/19/24,18
15:23:53,7/19/24,112
15:23:53,7/19/24,129
15:23:54,7/19/24,13
15:23:54,7/19/24,31
15:23:54,7/19/24,54
15:23:54,7/19/24,21
15:23:54,7/19/24,-31
15:23:55,7/19/24,125
15:23:55,7/19/24,28
15:23:55,7/19/24,-38
15:23:55,7/19/24,62
15:23:55,7/19/24,147
15:23:56,7/19/24,22
15:23:56,7/19/24,-16
15:23:56,7/19/24,33
15:23:56,7/19/24,27
15:23:56,7/19/24,79
15:23:57,7/19/24,65
15:23:57,7/19/24,-10
15:23:57,7/19/24,88
15:23:57,7/19/24,31
15:23:57,7/19/24,21
15:23:58,7/19/24,7
15:23:58,7/19/24,33
15:23:58,7/19/24,45
15:23:58,7/19/24,-4
15:23:58,7/19/24,11
15:23:59,7/19/24,67
15:23:59,7/19/24,117
15:23:59,7/19/24,37
15:23:59,7/19/24,36
15:23:59,7/19/24,-29
15:24:00,7/19/24,60
15:24:00,7/19/24,77
15:24:00,7/19/24,40
15:24:00,7/19/24,-13
15:24:00,7/19/24,27
15:24:01,7/19/24,53
15:24:01,7/19/24,-19
15:24:01,7/19/24,-62
15:24:01,7/19/24,-17
15:24:01,7/19/24,40
15:24:02,7/19/24,-1
15:24:02,7/19/24,14
15:24:02,7/19/24,-9
15:24:02,7/19/24,-6
15:24:02,7/19/24,29
15:24:03,7/19/24,16
15:24:03,7/19/24,53
15:24:03,7/19/24,5
15:24:03,7/19/24,104
15:24:03,7/19/24,1
15:24:04,7/19/24,37
15:24:04,7/19/24,91
15:24:04,7/19/24,3
15:24:04,7/19/24,28
15:24:04,7/19/24,26
15:24:05,7/19/24,6
15:24:05,7/19/24,78
15:24:05,7/19/24,59
15:24:05,7/19/24,46
15:24:05,7/19/24,120
15:24:06,7/19/24,13
15:24:06,7/19/24,77
15:24:06,7/19/24,20
15:24:06,7/19/24,2
15:24:06,7/19/24,35
15:24:07,7/19/24,70
15:24:07,7/19/24,147
15:24:07,7/19/24,6
15:24:07,7/19/24,159
15:24:07,7/19/24,80
15:24:08,7/19/24,13
15:24:08,7/19/24,66
15:24:08,7/19/24,31
15:24:08,7/19/24,58
15:24:08,7/19/24,71
15:24:09,7/19/24,-28
15:24:09,7/19/24,-24
15:24:09,7/19/24,49
15:24:09,7/19/24,15
15:24:09,7/19/24,6
15:24:10,7/19/24,51
15:24:10,7/19/24,117
15:24:10,7/19/24,52
15:24:10,7/19/24,-54
15:24:10,7/19/24,15
15:24:11,7/19/24,57
15:24:11,7/19/24,90
15:24:11,7/19/24,17
15:24:11,7/19/24,-4
15:24:11,7/19/24,-7
15:24:12,7/19/24,51
15:24:12,7/19/24,12
15:24:12,7/19/24,46
15:24:12,7/19/24,65
15:24:12,7/19/24,6
15:24:13,7/19/24,48
15:24:13,7/19/24,-39
15:24:13,7/19/24,12
15:24:13,7/19/24,-12
15:24:13,7/19/24,-8
15:24:14,7/19/24,75
15:24:14,7/19/24,61
15:24:14,7/19/24,-19
15:24:14,7/19/24,25
15:24:14,7/19/24,-22
15:24:15,7/19/24,65
15:24:15,7/19/24,65
15:24:15,7/19/24,13
15:24:15,7/19/24,18
15:24:15,7/19/24,-17
15:24:16,7/19/24,-25
15:24:16,7/19/24,-11
15:24:16,7/19/24,96
15:24:16,7/19/24,59
15:24:16,7/19/24,22
15:24:17,7/19/24,80
15:24:17,7/19/24,-9
15:24:17,7/19/24,-4
15:24:17,7/19/24,74
15:24:17,7/19/24,26
15:24:18,7/19/24,75
15:24:18,7/19/24,40
15:24:18,7/19/24,-12
15:24:18,7/19/24,16
15:24:18,7/19/24,-29
15:24:19,7/19/24,85
15:24:19,7/19/24,3
15:24:19,7/19/24,10
15:24:19,7/19/24,-72
15:24:19,7/19/24,8
15:24:20,7/19/24,1
15:24:20,7/19/24,-13
15:24:20,7/19/24,-3
15:24:20,7/19/24,-29
15:24:20,7/19/24,71
15:24:21,7/19/24,50
15:24:21,7/19/24,-10
15:24:21,7/19/24,13
15:24:21,7/19/24,70
15:24:21,7/19/24,17
15:24:22,7/19/24,50
15:24:22,7/19/24,-42
15:24:22,7/19/24,70
15:24:22,7/19/24,36
15:24:22,7/19/24,25
15:24:23,7/19/24,80
15:24:23,7/19/24,90
15:24:23,7/19/24,-28
15:24:23,7/19/24,83
15:24:23,7/19/24,-27
15:24:24,7/19/24,63
15:24:24,7/19/24,148
15:24:24,7/19/24,16
15:24:24,7/19/24,-2
15:24:24,7/19/24,57
15:24:25,7/19/24,24
15:24:25,7/19/24,65
15:24:25,7/19/24,7
15:24:25,7/19/24,24
15:24:25,7/19/24,-24
15:24:26,7/19/24,23
15:24:26,7/19/24,14
15:24:26,7/19/24,94
15:24:26,7/19/24,5
15:24:26,7/19/24,60
15:24:27,7/19/24,16
15:24:27,7/19/24,107
15:24:27,7/19/24,115
15:24:27,7/19/24,-17
15:24:27,7/19/24,117
15:24:28,7/19/24,-24
15:24:28,7/19/24,74
15:24:28,7/19/24,-14
15:24:28,7/19/24,-31
15:24:28,7/19/24,97
15:24:29,7/19/24,33
15:24:29,7/19/24,96
15:24:29,7/19/24,61
15:24:29,7/19/24,110
15:24:29,7/19/24,65
15:24:30,7/19/24,40
15:24:30,7/19/24,-15
15:24:30,7/19/24,64
15:24:30,7/19/24,65
15:24:30,7/19/24,37
15:24:31,7/19/24,50
15:24:31,7/19/24,42
15:24:31,7/19/24,14
15:24:31,7/19/24,33
15:24:31,7/19/24,-27
15:24:32,7/19/24,-22
15:24:32,7/19/24,44
15:24:32,7/19/24,-12
15:24:32,7/19/24,22
15:24:32,7/19/24,50
15:24:33,7/19/24,-23
15:24:33,7/19/24,43
15:24:33,7/19/24,20
15:24:33,7/19/24,-19
15:24:33,7/19/24,57
15:24:34,7/19/24,-16
15:24:34,7/19/24,22
15:24:34,7/19/24,-6
15:24:34,7/19/24,60
15:24:34,7/19/24,45
15:24:35,7/19/24,16
15:24:35,7/19/24,20
15:24:35,7/19/24,-20
15:24:35,7/19/24,51
15:24:35,7/19/24,12
15:24:36,7/19/24,0
15:24:36,7/19/24,22
15:24:36,7/19/24,-31
15:24:36,7/19/24,24
15:24:36,7/19/24,90
15:24:37,7/19/24,158
15:24:37,7/19/24,94
15:24:37,7/19/24,16
15:24:37,7/19/24,-28
15:24:37,7/19/24,11
15:24:38,7/19/24,-34
15:24:38,7/19/24,82
15:24:38,7/19/24,56
15:24:38,7/19/24,-11
15:24:38,7/19/24,-7
15:24:39,7/19/24,-34
15:24:39,7/19/24,43
15:24:39,7/19/24,90
15:24:39,7/19/24,-34
15:24:39,7/19/24,-1
15:24:40,7/19/24,50
15:24:40,7/19/24,1
15:24:40,7/19/24,34
15:24:40,7/19/24,-20
15:24:40,7/19/24,80
15:24:41,7/19/24,-30
15:24:41,7/19/24,-11
15:24:41,7/19/24,62
15:24:41,7/19/24,-24
15:24:41,7/19/24,81
15:24:42,7/19/24,5
15:24:42,7/19/24,-11
15:24:42,7/19/24,-55
15:24:42,7/19/24,-19
15:24:42,7/19/24,36
15:24:43,7/19/24,34
15:24:43,7/19/24,36
15:24:43,7/19/24,-26
15:24:43,7/19/24,44
15:24:43,7/19/24,47
15:24:44,7/19/24,104
15:24:44,7/19/24,-38
15:24:44,7/19/24,11
15:24:44,7/19/24,124
15:24:44,7/19/24,-13
15:24:45,7/19/24,4
15:24:45,7/19/24,43
15:24:45,7/19/24,32
15:24:45,7/19/24,22
15:24:45,7/19/24,-50
15:24:46,7/19/24,66
15:24:46,7/19/24,55
15:24:46,7/19/24,12
15:24:46,7/19/24,32
15:24:46,7/19/24,25
15:24:47,7/19/24,10
15:24:47,7/19/24,-21
15:24:47,7/19/24,59
15:24:47,7/19/24,74
15:24:47,7/19/24,75
15:24:48,7/19/24,44
15:24:48,7/19/24,-20
15:24:48,7/19/24,-4
15:24:48,7/19/24,-3
15:24:48,7/19/24,-36
15:24:49,7/19/24,24
15:24:49,7/19/24,10
15:24:49,7/19/24,78
15:24:49,7/19/24,-38
15:24:49,7/19/24,0
15:24:50,7/19/24,20
15:24:50,7/19/24,-14
15:24:50,7/19/24,51
15:24:50,7/19/24,62
15:24:50,7/19/24,73
15:24:51,7/19/24,43
15:24:51,7/19/24,11
15:24:51,7/19/24,83
15:24:51,7/19/24,46
15:24:51,7/19/24,49
15:24:52,7/19/24,25
15:24:52,7/19/24,76
15:24:52,7/19/24,-5
15:24:52,7/19/24,27
15:24:52,7/19/24,62
15:24:53,7/19/24,12
15:24:53,7/19/24,35
15:24:53,7/19/24,1
15:24:53,7/19/24,-33
15:24:53,7/19/24,81
15:24:54,7/19/24,-41
15:24:54,7/19/24,50
15:24:54,7/19/24,-10
15:24:54,7/19/24,65
15:24:54,7/19/24,-10
15:24:55,7/19/24,55
15:24:55,7/19/24,82
15:24:55,7/19/24,90
15:24:55,7/19/24,-71
15:24:55,7/19/24,-63
15:24:56,7/19/24,37
15:24:56,7/19/24,18
15:24:56,7/19/24,46
15:24:56,7/19/24,24
15:24:56,7/19/24,98
15:24:57,7/19/24,46
15:24:57,7/19/24,104
15:24:57,7/19/24,15
15:24:57,7/19/24,40
15:24:57,7/19/24,110
15:24:58,7/19/24,45
15:24:58,7/19/24,90
15:24:58,7/19/24,-23
15:24:58,7/19/24,58
15:24:58,7/19/24,71
15:24:59,7/19/24,-42
15:24:59,7/19/24,42
15:24:59,7/19/24,101
15:24:59,7/19/24,5
15:24:59,7/19/24,60
15:25:00,7/19/24,5
15:25:00,7/19/24,81
15:25:00,7/19/24,40
15:25:00,7/19/24,107
15:25:00,7/19/24,81
15:25:01,7/19/24,72
15:25:01,7/19/24,168
15:25:01,7/19/24,30
15:25:01,7/19/24,66
15:25:01,7/19/24,31
15:25:02,7/19/24,60
15:25:02,7/19/24,17
15:25:02,7/19/24,66
15:25:02,7/19/24,58
15:25:02,7/19/24,56
15:25:03,7/19/24,76
15:25:03,7/19/24,78
15:25:03,7/19/24,51
15:25:03,7/19/24,22
15:25:03,7/19/24,56
15:25:04,7/19/24,69
15:25:04,7/19/24,11
15:25:04,7/19/24,-11
15:25:04,7/19/24,20
15:25:04,7/19/24,27
15:25:05,7/19/24,117
15:25:05,7/19/24,68
15:25:05,7/19/24,55
15:25:05,7/19/24,30
15:25:05,7/19/24,67
15:25:06,7/19/24,73
15:25:06,7/19/24,-4
15:25:06,7/19/24,73
15:25:06,7/19/24,95
15:25:06,7/19/24,73
15:25:07,7/19/24,-15
15:25:07,7/19/24,-22
15:25:07,7/19/24,43
15:25:07,7/19/24,55
15:25:07,7/19/24,134
15:25:08,7/19/24,-4
15:25:08,7/19/24,102
15:25:08,7/19/24,8
15:25:08,7/19/24,36
15:25:08,7/19/24,30
15:25:09,7/19/24,16
15:25:09,7/19/24,31
15:25:09,7/19/24,35
15:25:09,7/19/24,-46
15:25:09,7/19/24,7
15:25:10,7/19/24,-18
15:25:10,7/19/24,-81
15:25:10,7/19/24,-15
15:25:10,7/19/24,35
15:25:10,7/19/24,-28
15:25:11,7/19/24,88
15:25:11,7/19/24,19
15:25:11,7/19/24,62
15:25:11,7/19/24,-61
15:25:11,7/19/24,40
15:25:12,7/19/24,33
15:25:12,7/19/24,23
15:25:12,7/19/24,-6
15:25:12,7/19/24,-11
15:25:12,7/19/24,20
15:25:13,7/19/24,-1
15:25:13,7/19/24,68
15:25:13,7/19/24,50
15:25:13,7/19/24,15
15:25:13,7/19/24,86
15:25:14,7/19/24,113
15:25:14,7/19/24,92
15:25:14,7/19/24,120
15:25:14,7/19/24,82
15:25:14,7/19/24,45
15:25:15,7/19/24,84
15:25:15,7/19/24,77
15:25:15,7/19/24,1
15:25:15,7/19/24,85
15:25:15,7/19/24,63
15:25:16,7/19/24,81
15:25:16,7/19/24,1
15:25:16,7/19/24,22
15:25:16,7/19/24,15
15:25:16,7/19/24,83
15:25:17,7/19/24,78
15:25:17,7/19/24,4
15:25:17,7/19/24,18
15:25:17,7/19/24,32
15:25:17,7/19/24,9
15:25:18,7/19/24,66
15:25:18,7/19/24,32
15:25:18,7/19/24,-32
15:25:18,7/19/24,2
15:25:18,7/19/24,30
15:25:19,7/19/24,6
15:25:19,7/19/24,-24
15:25:19,7/19/24,7
15:25:19,7/19/24,62
15:25:19,7/19/24,-17
15:25:20,7/19/24,27
15:25:20,7/19/24,3
15:25:20,7/19/24,-43
15:25:20,7/19/24,-7
15:25:20,7/19/24,1
15:25:21,7/19/24,16
15:25:21,7/19/24,1
15:25:21,7/19/24,70
15:25:21,7/19/24,92
15:25:21,7/19/24,-30
15:25:22,7/19/24,27
15:25:22,7/19/24,41
15:25:22,7/19/24,-24
15:25:22,7/19/24,41
15:25:22,7/19/24,59
15:25:23,7/19/24,12
15:25:23,7/19/24,15
15:25:23,7/19/24,29
15:25:23,7/19/24,45
15:25:23,7/19/24,11
15:25:24,7/19/24,19
15:25:24,7/19/24,57
15:25:24,7/19/24,109
15:25:24,7/19/24,-25
15:25:24,7/19/24,102
15:25:25,7/19/24,101
15:25:25,7/19/24,11
15:25:25,7/19/24,33
15:25:25,7/19/24,-2
15:25:25,7/19/24,13
15:25:26,7/19/24,32
15:25:26,7/19/24,43
15:25:26,7/19/24,14
15:25:26,7/19/24,50
15:25:26,7/19/24,87
15:25:27,7/19/24,48
15:25:27,7/19/24,25
15:25:27,7/19/24,10
15:25:27,7/19/24,135
15:25:27,7/19/24,30
15:25:28,7/19/24,68
15:25:28,7/19/24,47
15:25:28,7/19/24,-14
15:25:28,7/19/24,45
15:25:28,7/19/24,70
15:25:29,7/19/24,35
15:25:29,7/19/24,-6
15:25:29,7/19/24,-22
15:25:29,7/19/24,26
15:25:29,7/19/24,-22
15:25:30,7/19/24,65
15:25:30,7/19/24,93
15:25:30,7/19/24,18
15:25:30,7/19/24,71
15:25:30,7/19/24,30
15:25:31,7/19/24,81
15:25:31,7/19/24,88
15:25:31,7/19/24,110
15:25:31,7/19/24,100
15:25:31,7/19/24,80
15:25:32,7/19/24,48
15:25:32,7/19/24,14
15:25:32,7/19/24,55
15:25:32,7/19/24,-4
15:25:32,7/19/24,-20
15:25:33,7/19/24,178
15:25:33,7/19/24,108
15:25:33,7/19/24,58
15:25:33,7/19/24,121
15:25:33,7/19/24,20
15:25:34,7/19/24,-11
15:25:34,7/19/24,37
15:25:34,7/19/24,38
15:25:34,7/19/24,80
15:25:34,7/19/24,45
15:25:35,7/19/24,98
15:25:35,7/19/24,110
15:25:35,7/19/24,136
15:25:35,7/19/24,128
15:25:35,7/19/24,98
15:25:36,7/19/24,59
15:25:36,7/19/24,52
15:25:36,7/19/24,21
15:25:36,7/19/24,77
15:25:36,7/19/24,13
15:25:37,7/19/24,93
15:25:37,7/19/24,-4
15:25:37,7/19/24,30
15:25:37,7/19/24,69
15:25:37,7/19/24,43
15:25:38,7/19/24,43
15:25:38,7/19/24,35
15:25:38,7/19/24,3
15:25:38,7/19/24,-15
15:25:38,7/19/24,40
15:25:39,7/19/24,56
15:25:39,7/19/24,90
15:25:39,7/19/24,-17
15:25:39,7/19/24,30
15:25:39,7/19/24,-12
15:25:40,7/19/24,90
15:25:40,7/19/24,35
15:25:40,7/19/24,83
15:25:40,7/19/24,80
15:25:40,7/19/24,-8
15:25:41,7/19/24,-16
15:25:41,7/19/24,3
15:25:41,7/19/24,-12
15:25:41,7/19/24,12
15:25:41,7/19/24,-20
15:25:42,7/19/24,31
15:25:42,7/19/24,60
15:25:42,7/19/24,-3
15:25:42,7/19/24,20
15:25:42,7/19/24,-34
15:25:43,7/19/24,80
15:25:43,7/19/24,3
15:25:43,7/19/24,125
15:25:43,7/19/24,9
15:25:43,7/19/24,-30
15:25:44,7/19/24,92
15:25:44,7/19/24,-4
15:25:44,7/19/24,39
15:25:44,7/19/24,100
15:25:44,7/19/24,73
15:25:45,7/19/24,-11
15:25:45,7/19/24,-25
15:25:45,7/19/24,51
15:25:45,7/19/24,16
15:25:45,7/19/24,-16
15:25:46,7/19/24,91
15:25:46,7/19/24,-58
15:25:46,7/19/24,78
15:25:46,7/19/24,111
15:25:46,7/19/24,64
15:25:47,7/19/24,62
15:25:47,7/19/24,120
15:25:47,7/19/24,-57
15:25:47,7/19/24,25
15:25:47,7/19/24,24
15:25:48,7/19/24,-26
15:25:48,7/19/24,-42
15:25:48,7/19/24,-36
15:25:48,7/19/24,26
15:25:48,7/19/24,37
15:25:49,7/19/24,121
15:25:49,7/19/24,-13
15:25:49,7/19/24,72
15:25:49,7/19/24,28
15:25:49,7/19/24,83
15:25:50,7/19/24,23
15:25:50,7/19/24,152
15:25:50,7/19/24,28
15:25:50,7/19/24,15
15:25:50,7/19/24,-23
15:25:51,7/19/24,58
15:25:51,7/19/24,34
15:25:51,7/19/24,-2
15:25:51,7/19/24,20
15:25:51,7/19/24,97
15:25:52,7/19/24,20
15:25:52,7/19/24,18
15:25:52,7/19/24,101
15:25:52,7/19/24,95
15:25:52,7/19/24,6
15:25:53,7/19/24,17
15:25:53,7/19/24,78
15:25:53,7/19/24,18
15:25:53,7/19/24,9
15:25:53,7/19/24,72
15:25:54,7/19/24,-6
15:25:54,7/19/24,26
15:25:54,7/19/24,55
15:25:54,7/19/24,76
15:25:54,7/19/24,100
15:25:55,7/19/24,100
15:25:55,7/19/24,67
15:25:55,7/19/24,61
15:25:55,7/19/24,55
15:25:55,7/19/24,46
15:25:56,7/19/24,61
15:25:56,7/19/24,67
15:25:56,7/19/24,60
15:25:56,7/19/24,22
15:25:56,7/19/24,115
15:25:57,7/19/24,-14
15:25:57,7/19/24,101
15:25:57,7/19/24,134
15:25:57,7/19/24,156
15:25:57,7/19/24,25
15:25:58,7/19/24,55
15:25:58,7/19/24,41
15:25:58,7/19/24,120
15:25:58,7/19/24,86
15:25:58,7/19/24,46
15:25:59,7/19/24,67
15:25:59,7/19/24,50
15:25:59,7/19/24,64
15:25:59,7/19/24,74
15:25:59,7/19/24,108
15:26:00,7/19/24,96
15:26:00,7/19/24,75
15:26:00,7/19/24,108
15:26:00,7/19/24,54
15:26:00,7/19/24,99
15:26:01,7/19/24,53
15:26:01,7/19/24,-5
15:26:01,7/19/24,96
15:26:01,7/19/24,85
15:26:01,7/19/24,192
15:26:02,7/19/24,45
15:26:02,7/19/24,61
15:26:02,7/19/24,53
15:26:02,7/19/24,-19
15:26:02,7/19/24,55
15:26:03,7/19/24,2
